index_zero_based,part_name,mesh,category,mass_kg,com_part_x_m,com_part_y_m,com_part_z_m,com_export_x_m,com_export_y_m,com_export_z_m,ixx_kg_m2,ixy_kg_m2,ixz_kg_m2,iyy_kg_m2,iyz_kg_m2,izz_kg_m2,mesh_volume_m3,density_estimate_kg_m3,assigned_material_name,tensor_physically_consistent,source_document_id
264,m3_low_profile_socket_head_screw__8mm_l__18_8_ss_30,assets/m3_low_profile_socket_head_screw__8mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0007121385343213328,1.365164413103961e-07,-9.514396309709326e-07,0.0014296486293970238,-0.1583707808878907,-0.024624659482691158,0.010370243481200421,7.223101107201562e-09,-1.5177735830262759e-13,3.034937396020729e-13,7.2232380572592355e-09,-9.839310460762436e-13,1.7322118524543106e-09,8.856662721258969e-08,8040.7096525417055,,True,626346dce1edef09e7e90546
265,m3_low_profile_socket_head_screw__8mm_l__18_8_ss_31,assets/m3_low_profile_socket_head_screw__8mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0007121385343213328,1.365164413103961e-07,-9.514396309709326e-07,0.0014296486293970238,-0.15102348876891022,-0.024587905392403613,0.03878046959179711,7.223101107201562e-09,-1.5177735830262759e-13,3.034937396020729e-13,7.2232380572592355e-09,-9.839310460762436e-13,1.7322118524543106e-09,8.856662721258969e-08,8040.7096525417055,,True,626346dce1edef09e7e90546
266,m3_low_profile_socket_head_screw__8mm_l__18_8_ss_32,assets/m3_low_profile_socket_head_screw__8mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0007121385343213328,1.365164413103961e-07,-9.514396309709326e-07,0.0014296486293970238,-0.18678065153640125,-0.024766777004891216,0.01771762752892697,7.223101107201562e-09,-1.5177735830262759e-13,3.034937396020729e-13,7.2232380572592355e-09,-9.839310460762436e-13,1.7322118524543106e-09,8.856662721258969e-08,8040.7096525417055,,True,626346dce1edef09e7e90546
267,m3_low_profile_socket_head_screw__8mm_l__18_8_ss_33,assets/m3_low_profile_socket_head_screw__8mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0007121385343213328,1.365164413103961e-07,-9.514396309709326e-07,0.0014296486293970238,-0.18899088234085024,-0.02477783346232051,0.033444433644491345,7.223101107201562e-09,-1.5177735830262759e-13,3.034937396020729e-13,7.2232380572592355e-09,-9.839310460762436e-13,1.7322118524543106e-09,8.856662721258969e-08,8040.7096525417055,,True,626346dce1edef09e7e90546
268,m3_low_profile_socket_head_screw__8mm_l__18_8_ss_34,assets/m3_low_profile_socket_head_screw__8mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0007121385343213328,1.365164413103961e-07,-9.514396309709326e-07,0.0014296486293970238,-0.1691474812852592,0.024381342241724963,0.009000951439621312,7.223101107201562e-09,-1.5177735830262759e-13,3.034937396020729e-13,7.2232380572592355e-09,-9.839310460762436e-13,1.7322118524543106e-09,8.856662721258969e-08,8040.7096525417055,,True,626346dce1edef09e7e90546
269,first_joint_bottom_plate,assets/first_joint_bottom_plate.stl,custom_robot_structure,0.026471250764240534,-0.039525625489529766,0.00012940881758844884,0.008945423423175058,-0.15955130361087458,2.8801050240628116e-05,0.011095423423166793,1.4879271858739318e-05,3.146428161915361e-08,1.9049410492075228e-06,2.129262711779452e-05,-5.998540955844314e-08,2.5612238901067855e-05,9.875326668744377e-06,2680.5443153614974,,True,881b01051a1ec5c958bf7768
270,pem_bsos_m3_6____c8b4713a2b299da432156142d6d3e6d8,assets/pem_bsos_m3_6____c8b4713a2b299da432156142d6d3e6d8.stl,catalog_fasteners_and_hardware,0.0004708484897520461,1.2857871311771532e-18,-7.140615387249737e-20,-0.002704641119787707,-0.19673034233972803,0.01086354571737099,0.004854641119778057,2.2347559044838597e-09,0.0,0.0,2.2347559044838597e-09,0.0,1.3514971868074787e-09,6.076658976780734e-08,7748.476449825232,,True,2822c454ce56982d40f39cf0
271,motor_bearing_holder_2,assets/motor_bearing_holder.stl,custom_robot_structure,0.014515050518199327,3.9428425384572737e-19,1.750237419510302e-18,0.0024329825491675784,-0.1691346284014584,0.021784707967471208,0.028249999999992247,2.530704534035661e-06,0.0,0.0,2.5307045340356596e-06,0.0,5.000910128465472e-06,5.3691240476767985e-06,2703.429905755286,,True,881b01051a1ec5c958bf7768
272,bearing_insert_2,assets/bearing_insert.stl,custom_robot_structure,0.005562323467948138,1.1864652213259286e-18,1.5278124024661033e-18,0.005597969272893216,-0.16915546306820395,0.025949642579859815,0.0282499999999922,3.778434887061974e-07,0.0,0.0,3.778434887061972e-07,0.0,7.226264278991418e-07,2.0575060437367046e-06,2703.429953404277,,True,881b01051a1ec5c958bf7768
273,motor_flange_2,assets/motor_flange.stl,custom_robot_structure,0.006284657394665203,7.013444274484659e-19,-0.0018970087906854303,1.3865922954187293e-18,-0.1688928655027563,-0.02654467867886565,0.02824999999999367,3.775356040564229e-07,0.0,0.0,7.402510137474455e-07,0.0,3.7753560405642284e-07,2.342046312425591e-06,2683.404406361359,,True,881b01051a1ec5c958bf7768
274,hex_socket_head_countersunk_screw_grade_c_m3x0_5_x_10__1cb4a3dadc02821627dad8d7e6578bbe_5,assets/hex_socket_head_countersunk_screw_grade_c_m3x0_5_x_10__1cb4a3dadc02821627dad8d7e6578bbe.stl,catalog_fasteners_and_hardware,0.000665400491340697,-2.2257555296884423e-19,-3.1565794121570914e-21,-0.004190843907588401,-0.1555155776816127,0.020370412251475286,0.014638194462149128,7.016813699463784e-09,0.0,0.0,7.016813699463784e-09,0.0,1.2791475269095532e-09,8.585519269790494e-08,7750.264956972535,,True,c6f2bd5eba8853eca1ecbf6f
275,hex_socket_head_countersunk_screw_grade_c_m3x0_5_x_10__1cb4a3dadc02821627dad8d7e6578bbe_6,assets/hex_socket_head_countersunk_screw_grade_c_m3x0_5_x_10__1cb4a3dadc02821627dad8d7e6578bbe.stl,catalog_fasteners_and_hardware,0.000665400491340697,-2.2257555296884423e-19,-3.1565794121570914e-21,-0.004190843907588401,-0.18273884814185576,0.020234230577439657,0.04186180553783541,7.016813699463784e-09,0.0,0.0,7.016813699463784e-09,0.0,1.2791475269095532e-09,8.585519269790494e-08,7750.264956972535,,True,c6f2bd5eba8853eca1ecbf6f
276,hex_socket_head_countersunk_screw_grade_c_m3x0_5_x_10__1cb4a3dadc02821627dad8d7e6578bbe_7,assets/hex_socket_head_countersunk_screw_grade_c_m3x0_5_x_10__1cb4a3dadc02821627dad8d7e6578bbe.stl,catalog_fasteners_and_hardware,0.000665400491340697,-2.2257555296884423e-19,-3.1565794121570914e-21,-0.004190843907588401,-0.15551557768160965,0.020370412251475636,0.04186180553783254,7.016813699463784e-09,0.0,0.0,7.016813699463784e-09,0.0,1.2791475269095532e-09,8.585519269790494e-08,7750.264956972535,,True,c6f2bd5eba8853eca1ecbf6f
277,hex_socket_head_countersunk_screw_grade_c_m3x0_5_x_10__1cb4a3dadc02821627dad8d7e6578bbe_8,assets/hex_socket_head_countersunk_screw_grade_c_m3x0_5_x_10__1cb4a3dadc02821627dad8d7e6578bbe.stl,catalog_fasteners_and_hardware,0.000665400491340697,-2.2257555296884423e-19,-3.1565794121570914e-21,-0.004190843907588401,-0.1827388481418588,0.020234230577439307,0.014638194462151997,7.016813699463784e-09,0.0,0.0,7.016813699463784e-09,0.0,1.2791475269095532e-09,8.585519269790494e-08,7750.264956972535,,True,c6f2bd5eba8853eca1ecbf6f
278,motor_bearing_holder_3,assets/motor_bearing_holder.stl,custom_robot_structure,0.014515050518199327,3.9428425384572737e-19,1.750237419510302e-18,0.0024329825491675784,-0.12002552531019828,9.711434637431385e-05,0.006317017450824932,2.530704534035661e-06,0.0,0.0,2.5307045340356596e-06,0.0,5.000910128465472e-06,5.3691240476767985e-06,2703.429905755286,,True,881b01051a1ec5c958bf7768
279,bearing_insert_3,assets/bearing_insert.stl,custom_robot_structure,0.005562323467948138,1.1864652213259286e-18,1.5278124024661033e-18,0.005597969272893216,-0.12002552531019818,9.711434637410653e-05,0.0021520307270992516,3.778434887061974e-07,0.0,0.0,3.778434887061972e-07,0.0,7.226264278991418e-07,2.0575060437367046e-06,2703.429953404277,,True,881b01051a1ec5c958bf7768
280,motor_flange_3,assets/motor_flange.stl,custom_robot_structure,0.006284657394665203,7.013444274484659e-19,-0.0018970087906854303,1.3865922954187293e-18,-0.12002552531019968,9.711434637871413e-05,0.05464700879068545,3.775356040564229e-07,0.0,0.0,7.402510137474455e-07,0.0,3.7753560405642284e-07,2.342046312425591e-06,2683.404406361359,,True,881b01051a1ec5c958bf7768
281,hex_socket_head_countersunk_screw_grade_c_m3x0_5_x_10__1cb4a3dadc02821627dad8d7e6578bbe_9,assets/hex_socket_head_countersunk_screw_grade_c_m3x0_5_x_10__1cb4a3dadc02821627dad8d7e6578bbe.stl,catalog_fasteners_and_hardware,0.000665400491340697,-2.2257555296884423e-19,-3.1565794121570914e-21,-0.004190843907588401,-0.1249385078465357,0.01870961290507576,0.0077994225513425865,7.016813699463784e-09,0.0,0.0,7.016813699463784e-09,0.0,1.2791475269095532e-09,8.585519269790494e-08,7750.264956972535,,True,c6f2bd5eba8853eca1ecbf6f
282,hex_socket_head_countersunk_screw_grade_c_m3x0_5_x_10__1cb4a3dadc02821627dad8d7e6578bbe_10,assets/hex_socket_head_countersunk_screw_grade_c_m3x0_5_x_10__1cb4a3dadc02821627dad8d7e6578bbe.stl,catalog_fasteners_and_hardware,0.000665400491340697,-2.2257555296884423e-19,-3.1565794121570914e-21,-0.004190843907588401,-0.11511254277386093,-0.018515384212326978,0.007799422551344647,7.016813699463784e-09,0.0,0.0,7.016813699463784e-09,0.0,1.2791475269095532e-09,8.585519269790494e-08,7750.264956972535,,True,c6f2bd5eba8853eca1ecbf6f
283,hex_socket_head_countersunk_screw_grade_c_m3x0_5_x_10__1cb4a3dadc02821627dad8d7e6578bbe_11,assets/hex_socket_head_countersunk_screw_grade_c_m3x0_5_x_10__1cb4a3dadc02821627dad8d7e6578bbe.stl,catalog_fasteners_and_hardware,0.000665400491340697,-2.2257555296884423e-19,-3.1565794121570914e-21,-0.004190843907588401,-0.1386380238688995,-0.004815868189962782,0.00779942255134347,7.016813699463784e-09,0.0,0.0,7.016813699463784e-09,0.0,1.2791475269095532e-09,8.585519269790494e-08,7750.264956972535,,True,c6f2bd5eba8853eca1ecbf6f
284,hex_socket_head_countersunk_screw_grade_c_m3x0_5_x_10__1cb4a3dadc02821627dad8d7e6578bbe_12,assets/hex_socket_head_countersunk_screw_grade_c_m3x0_5_x_10__1cb4a3dadc02821627dad8d7e6578bbe.stl,catalog_fasteners_and_hardware,0.000665400491340697,-2.2257555296884423e-19,-3.1565794121570914e-21,-0.004190843907588401,-0.10141302675149719,0.005010096882711556,0.0077994225513437505,7.016813699463784e-09,0.0,0.0,7.016813699463784e-09,0.0,1.2791475269095532e-09,8.585519269790494e-08,7750.264956972535,,True,c6f2bd5eba8853eca1ecbf6f
285,m3_low_profile_socket_head_screw__6mm_l__18_8_ss_16,assets/m3_low_profile_socket_head_screw__6mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0006211045207284469,4.496378366916472e-07,-1.2212095659441424e-06,0.0012212185740947546,-0.11992127107856582,-0.020653844979534628,0.05357121857408777,4.105658746996272e-09,1.4206308788657533e-13,6.147111898853524e-13,4.105736470004493e-09,-1.4886537407071392e-12,1.6477516864587332e-09,7.726007294857367e-08,8039.139713754482,,True,c897f71ee271aedb99169257
286,m3_low_profile_socket_head_screw__6mm_l__18_8_ss_17,assets/m3_low_profile_socket_head_screw__6mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0006211045207284469,4.496378366916472e-07,-1.2212095659441424e-06,0.0012212185740947546,-0.1366601089998664,0.009785358468288098,0.0029287814258968895,4.105658746996272e-09,1.4206308788657533e-13,6.147111898853524e-13,4.105736470004493e-09,-1.4886537407071392e-12,1.6477516864587332e-09,7.726007294857367e-08,8039.139713754482,,True,c897f71ee271aedb99169257
287,m3_low_profile_socket_head_screw__6mm_l__18_8_ss_18,assets/m3_low_profile_socket_head_screw__6mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0006211045207284469,4.496378366916472e-07,-1.2212095659441424e-06,0.0012212185740947546,-0.11033806110850179,0.01673336500287822,0.0029287814258970968,4.105658746996272e-09,1.4206308788657533e-13,6.147111898853524e-13,4.105736470004493e-09,-1.4886537407071392e-12,1.6477516864587332e-09,7.726007294857367e-08,8039.139713754482,,True,c897f71ee271aedb99169257
288,m3_low_profile_socket_head_screw__6mm_l__18_8_ss_19,assets/m3_low_profile_socket_head_screw__6mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0006211045207284469,4.496378366916472e-07,-1.2212095659441424e-06,0.0012212185740947546,-0.1052793908213914,-0.014502990113314922,0.05357121857408775,4.105658746996272e-09,1.4206308788657533e-13,6.147111898853524e-13,4.105736470004493e-09,-1.4886537407071392e-12,1.6477516864587332e-09,7.726007294857367e-08,8039.139713754482,,True,c897f71ee271aedb99169257
289,m3_low_profile_socket_head_screw__6mm_l__18_8_ss_20,assets/m3_low_profile_socket_head_screw__6mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0006211045207284469,4.496378366916472e-07,-1.2212095659441424e-06,0.0012212185740947546,-0.13462395508373368,-0.014649783346363243,0.05357121857408775,4.105658746996272e-09,1.4206308788657533e-13,6.147111898853524e-13,4.105736470004493e-09,-1.4886537407071392e-12,1.6477516864587332e-09,7.726007294857367e-08,8039.139713754482,,True,c897f71ee271aedb99169257
290,m3_low_profile_socket_head_screw__6mm_l__18_8_ss_21,assets/m3_low_profile_socket_head_screw__6mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0006211045207284469,4.496378366916472e-07,-1.2212095659441424e-06,0.0012212185740947546,-0.14077480994995353,-7.903089188608984e-06,0.05357121857408777,4.105658746996272e-09,1.4206308788657533e-13,6.147111898853524e-13,4.105736470004493e-09,-1.4886537407071392e-12,1.6477516864587332e-09,7.726007294857367e-08,8039.139713754482,,True,c897f71ee271aedb99169257
291,m3_low_profile_socket_head_screw__6mm_l__18_8_ss_22,assets/m3_low_profile_socket_head_screw__6mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0006211045207284469,4.496378366916472e-07,-1.2212095659441424e-06,0.0012212185740947546,-0.10542618405444013,0.014841574149027563,0.05357121857408777,4.105658746996272e-09,1.4206308788657533e-13,6.147111898853524e-13,4.105736470004493e-09,-1.4886537407071392e-12,1.6477516864587332e-09,7.726007294857367e-08,8039.139713754482,,True,c897f71ee271aedb99169257
292,m3_low_profile_socket_head_screw__6mm_l__18_8_ss_23,assets/m3_low_profile_socket_head_screw__6mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0006211045207284469,4.496378366916472e-07,-1.2212095659441424e-06,0.0012212185740947546,-0.12971210246527595,-0.016536689423076796,0.0029287814258983458,4.105658746996272e-09,1.4206308788657533e-13,6.147111898853524e-13,4.105736470004493e-09,-1.4886537407071392e-12,1.6477516864587332e-09,7.726007294857367e-08,8039.139713754482,,True,c897f71ee271aedb99169257
293,m3_low_profile_socket_head_screw__6mm_l__18_8_ss_24,assets/m3_low_profile_socket_head_screw__6mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0006211045207284469,4.496378366916472e-07,-1.2212095659441424e-06,0.0012212185740947546,-0.12012886805960796,0.02084563578219895,0.05357121857408777,4.105658746996272e-09,1.4206308788657533e-13,6.147111898853524e-13,4.105736470004493e-09,-1.4886537407071392e-12,1.6477516864587332e-09,7.726007294857367e-08,8039.139713754482,,True,c897f71ee271aedb99169257
294,m3_low_profile_socket_head_screw__6mm_l__18_8_ss_25,assets/m3_low_profile_socket_head_screw__6mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0006211045207284469,4.496378366916472e-07,-1.2212095659441424e-06,0.0012212185740947546,-0.10339005457391136,-0.009588682888486681,0.002928781425898539,4.105658746996272e-09,1.4206308788657533e-13,6.147111898853524e-13,4.105736470004493e-09,-1.4886537407071392e-12,1.6477516864587332e-09,7.726007294857367e-08,8039.139713754482,,True,c897f71ee271aedb99169257
295,m3_low_profile_socket_head_screw__6mm_l__18_8_ss_26,assets/m3_low_profile_socket_head_screw__6mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0006211045207284469,4.496378366916472e-07,-1.2212095659441424e-06,0.0012212185740947546,-0.09927532918822024,0.00019969389185292533,0.05357121857408777,4.105658746996272e-09,1.4206308788657533e-13,6.147111898853524e-13,4.105736470004493e-09,-1.4886537407071392e-12,1.6477516864587332e-09,7.726007294857367e-08,8039.139713754482,,True,c897f71ee271aedb99169257
296,m4_through_hole_standoff__8mm_l__hardened_steel_2,assets/m4_through_hole_standoff__8mm_l__hardened_steel.stl,catalog_fasteners_and_hardware,0.0019568427667201755,-0.0034840487615136685,-7.51302491163214e-11,-3.63288894554637e-08,0.04999999992486967,0.15000003632888953,0.003984048761513659,1.517399381429933e-08,5.762421342676423e-16,2.7620379124224445e-13,1.824896480150287e-08,5.346286305580036e-16,1.824921506768973e-08,2.489973378614684e-07,7858.890313955405,,True,12960413464b4da015a5311a
297,m4_through_hole_standoff__8mm_l__hardened_steel_3,assets/m4_through_hole_standoff__8mm_l__hardened_steel.stl,catalog_fasteners_and_hardware,0.0019568427667201755,-0.0034840487615136685,-7.51302491163214e-11,-3.63288894554637e-08,0.04999999992486967,0.10000003632888947,0.003984048761513659,1.517399381429933e-08,5.762421342676423e-16,2.7620379124224445e-13,1.824896480150287e-08,5.346286305580036e-16,1.824921506768973e-08,2.489973378614684e-07,7858.890313955405,,True,12960413464b4da015a5311a
298,m4_through_hole_standoff__8mm_l__hardened_steel_4,assets/m4_through_hole_standoff__8mm_l__hardened_steel.stl,catalog_fasteners_and_hardware,0.0019568427667201755,-0.0034840487615136685,-7.51302491163214e-11,-3.63288894554637e-08,0.04999999992486967,0.05000003632888944,0.003984048761513659,1.517399381429933e-08,5.762421342676423e-16,2.7620379124224445e-13,1.824896480150287e-08,5.346286305580036e-16,1.824921506768973e-08,2.489973378614684e-07,7858.890313955405,,True,12960413464b4da015a5311a
299,m4_through_hole_standoff__8mm_l__hardened_steel_5,assets/m4_through_hole_standoff__8mm_l__hardened_steel.stl,catalog_fasteners_and_hardware,0.0019568427667201755,-0.0034840487615136685,-7.51302491163214e-11,-3.63288894554637e-08,-7.513029096302122e-11,-0.049999963671110634,0.003984048761513659,1.517399381429933e-08,5.762421342676423e-16,2.7620379124224445e-13,1.824896480150287e-08,5.346286305580036e-16,1.824921506768973e-08,2.489973378614684e-07,7858.890313955405,,True,12960413464b4da015a5311a
300,m4_through_hole_standoff__8mm_l__hardened_steel_6,assets/m4_through_hole_standoff__8mm_l__hardened_steel.stl,catalog_fasteners_and_hardware,0.0019568427667201755,-0.0034840487615136685,-7.51302491163214e-11,-3.63288894554637e-08,0.04999999992486967,-0.14999996367111074,0.003984048761513659,1.517399381429933e-08,5.762421342676423e-16,2.7620379124224445e-13,1.824896480150287e-08,5.346286305580036e-16,1.824921506768973e-08,2.489973378614684e-07,7858.890313955405,,True,12960413464b4da015a5311a
301,m4_through_hole_standoff__8mm_l__hardened_steel_7,assets/m4_through_hole_standoff__8mm_l__hardened_steel.stl,catalog_fasteners_and_hardware,0.0019568427667201755,-0.0034840487615136685,-7.51302491163214e-11,-3.63288894554637e-08,-0.050000000075130245,0.10000003632888947,0.003984048761513659,1.517399381429933e-08,5.762421342676423e-16,2.7620379124224445e-13,1.824896480150287e-08,5.346286305580036e-16,1.824921506768973e-08,2.489973378614684e-07,7858.890313955405,,True,12960413464b4da015a5311a
